feature,importance
NO2(GT)_r6_std,3.8441967964172363
NOx(GT)_lag12,3.8438796997070312
C6H6(GT)_lag24_r12_std,3.8425955772399902
NO2(GT)_lag1_r3_mean,3.84169340133667
T_lag2_r24_std,3.838682174682617
PT08.S2(NMHC)_lag1_r3_std,3.8379645347595215
NO2(GT)_r6_mean,3.8353919982910156
PT08.S5(O3)_lag2_r24_mean,3.8351786136627197
NO2(GT)_lag24_r12_mean,3.8350515365600586
RH_lag24,3.832042932510376
PT08.S1(CO)_r3_std,3.8319778442382812
PT08.S5(O3)_lag24_r24_mean,3.8267064094543457
NMHC(GT)_lag1_r24_mean,3.817577600479126
PT08.S4(NO2)_lag12_r12_std,3.8173582553863525
CO(GT)_lag3_r24_mean,3.8158679008483887
CO(GT)_lag24_r3_std,3.812469244003296
AH_lag2_r12_mean,3.8097939491271973
PT08.S4(NO2)_lag12_r6_mean,3.809359312057495
T_lag1,3.800819158554077
NMHC(GT)_lag3_r6_mean,3.8000590801239014
CO(GT)_lag3_r3_mean,3.7950241565704346
PT08.S2(NMHC)_lag3_r6_mean,3.793085813522339
RH_lag1_r3_mean,3.791658401489258
PT08.S5(O3)_lag6_r12_std,3.789304494857788
PT08.S4(NO2)_lag2_r6_mean,3.7799320220947266
C6H6(GT)_lag3_r24_mean,3.7769241333007812
PT08.S4(NO2)_r12_std,3.7753028869628906
RH_lag6_r12_mean,3.7697248458862305
NOx(GT)_lag12_r6_std,3.767345666885376
PT08.S2(NMHC)_lag1_r6_std,3.7661232948303223
NOx(GT)_lag2_r12_mean,3.765523910522461
T_lag1_r6_mean,3.764914035797119
RH_lag24_r6_mean,3.763345718383789
PT08.S4(NO2)_r6_std,3.760721445083618
PT08.S4(NO2)_lag24_r12_std,3.7563328742980957
PT08.S5(O3)_lag6_r12_mean,3.755458116531372
PT08.S5(O3)_lag1_r12_std,3.753890037536621
RH_lag3_r12_mean,3.753744602203369
CO(GT)_r6_mean,3.7460591793060303
PT08.S3(NOx)_lag2_r12_mean,3.743507146835327
CO(GT)_lag2_r12_mean,3.7405412197113037
PT08.S3(NOx)_lag1_r6_mean,3.738903284072876
T_lag6_r6_mean,3.7383029460906982
PT08.S2(NMHC)_lag12_r24_std,3.737243413925171
PT08.S1(CO)_lag24_r24_std,3.7359681129455566
NMHC(GT)_lag12_r3_mean,3.7339184284210205
NOx(GT)_lag1_r6_std,3.7335846424102783
AH_lag1_r6_mean,3.7329447269439697
CO(GT)_lag24,3.7264506816864014
NO2(GT)_lag24_r24_mean,3.7239856719970703
AH_lag24_r6_std,3.722641944885254
PT08.S4(NO2)_lag2_r24_mean,3.720724105834961
PT08.S4(NO2)_lag12_r12_mean,3.7202353477478027
NO2(GT)_lag3_r24_std,3.719799757003784
NMHC(GT)_lag1,3.7179203033447266
C6H6(GT)_lag3_r6_std,3.717893362045288
PT08.S2(NMHC)_r12_mean,3.7147700786590576
NOx(GT)_lag24_r12_mean,3.71347975730896
PT08.S3(NOx)_lag1,3.7087278366088867
T_r12_mean,3.7006592750549316
NOx(GT)_r12_std,3.699737071990967
C6H6(GT)_lag1_r3_std,3.697040557861328
T_lag12_r24_std,3.689251184463501
AH_lag24_r24_std,3.689229965209961
PT08.S5(O3)_lag1_r12_mean,3.689157247543335
RH_lag6_r24_mean,3.6832141876220703
PT08.S2(NMHC)_lag6_r24_std,3.6831531524658203
PT08.S2(NMHC)_lag6_r6_mean,3.6826047897338867
NOx(GT)_lag3_r6_mean,3.682023763656616
C6H6(GT)_lag3_r24_std,3.6804847717285156
RH_lag3_r24_std,3.6784958839416504
NO2(GT)_lag6_r12_mean,3.677722454071045
C6H6(GT)_lag12_r6_mean,3.6771411895751953
AH_r6_std,3.6744444370269775
CO(GT)_lag2_r6_mean,3.672353506088257
C6H6(GT)_lag2_r12_mean,3.672231912612915
PT08.S5(O3)_lag12_r12_std,3.671712636947632
PT08.S2(NMHC)_lag6,3.6707730293273926
NO2(GT)_lag24_r3_mean,3.6678848266601562
NMHC(GT)_lag3_r24_std,3.665208101272583
NOx(GT)_lag6_r24_mean,3.663813829421997
T_lag24_r12_mean,3.659924030303955
T_lag6_r3_mean,3.659731864929199
RH_r12_mean,3.6593077182769775
PT08.S5(O3)_lag12_r24_mean,3.6570730209350586
