feature,importance
C6H6(GT)_r12_std,2.1123898029327393
NO2(GT)_lag3_r6_mean,2.1103298664093018
NOx(GT)_lag1_r6_mean,2.1090214252471924
PT08.S5(O3)_lag2_r6_std,2.106609582901001
NO2(GT)_r6_mean,2.1018052101135254
PT08.S3(NOx)_lag3_r12_mean,2.096118450164795
NO2(GT)_lag2_r6_mean,2.0922670364379883
C6H6(GT)_lag2_r3_std,2.091174364089966
T_lag24_r12_mean,2.0894887447357178
T_lag1,2.089245557785034
PT08.S2(NMHC)_lag24_r6_mean,2.0881824493408203
NO2(GT)_lag1_r6_mean,2.087134599685669
C6H6(GT)_lag2_r12_std,2.07871150970459
T_lag1_r24_std,2.075516939163208
PT08.S5(O3)_r12_std,2.072883129119873
NO2(GT)_lag12,2.070996046066284
CO(GT)_lag12_r3_std,2.066957712173462
PT08.S5(O3),2.066922426223755
NMHC(GT)_lag2_r24_std,2.0633633136749268
PT08.S4(NO2)_lag6_r24_std,2.0580663681030273
PT08.S5(O3)_lag1_r12_std,2.04844331741333
NOx(GT)_lag24_r3_mean,2.0448827743530273
AH_lag1_r12_std,2.0427651405334473
RH_lag24_r6_std,2.0394341945648193
CO(GT)_lag24,2.037626028060913
PT08.S4(NO2)_lag3_r12_mean,2.037562370300293
PT08.S5(O3)_lag12_r3_std,2.0355708599090576
NMHC(GT)_lag1_r3_mean,2.0354650020599365
NO2(GT)_lag24_r24_mean,2.0323636531829834
CO(GT)_r6_mean,2.029942274093628
CO(GT)_lag2_r12_mean,2.0297369956970215
T_lag3,2.029604434967041
PT08.S2(NMHC)_lag12_r12_mean,2.0268781185150146
PT08.S3(NOx)_lag2_r24_std,2.0259978771209717
CO(GT)_lag12_r24_std,2.0258443355560303
PT08.S3(NOx)_r12_mean,2.020284414291382
C6H6(GT)_lag6_r24_mean,2.014232873916626
NOx(GT)_lag24,2.011671543121338
CO(GT)_lag24_r6_mean,2.0084214210510254
T_lag12,2.0066845417022705
PT08.S2(NMHC)_lag2_r6_std,2.004291296005249
PT08.S3(NOx)_lag1_r6_std,2.002655506134033
CO(GT)_lag6_r12_mean,2.0024428367614746
AH_lag12_r24_mean,2.0010156631469727
C6H6(GT)_lag12_r6_mean,1.998741865158081
C6H6(GT)_lag1_r12_std,1.99671471118927
PT08.S4(NO2)_lag6_r24_mean,1.9962695837020874
PT08.S1(CO)_r6_mean,1.9934905767440796
CO(GT)_lag6_r24_std,1.9835346937179565
RH_lag1_r6_mean,1.9830621480941772
NOx(GT)_lag24_r6_mean,1.981781244277954
PT08.S5(O3)_lag24_r24_std,1.9715770483016968
T_lag12_r12_mean,1.9706978797912598
PT08.S4(NO2)_lag1_r24_std,1.9705088138580322
PT08.S2(NMHC)_lag3_r3_mean,1.9699558019638062
NOx(GT)_lag3_r3_std,1.9661487340927124
PT08.S2(NMHC)_lag12_r3_std,1.9658186435699463
NOx(GT)_lag12_r12_mean,1.9629592895507812
T_lag12_r12_std,1.959550380706787
AH_lag24_r6_mean,1.9574244022369385
NO2(GT)_lag3_r12_std,1.9529987573623657
RH_lag12_r12_std,1.9501222372055054
CO(GT)_lag3_r6_mean,1.9457807540893555
PT08.S1(CO)_lag6_r6_mean,1.943780541419983
C6H6(GT)_lag12_r12_std,1.9436525106430054
NO2(GT)_lag1_r24_mean,1.940951943397522
CO(GT)_lag2_r24_std,1.935879111289978
C6H6(GT)_lag24_r3_mean,1.9358371496200562
CO(GT)_lag1_r12_mean,1.9350212812423706
NMHC(GT)_lag2_r3_std,1.9344266653060913
PT08.S4(NO2)_lag12_r12_std,1.9338444471359253
AH_lag3_r24_mean,1.9287774562835693
PT08.S5(O3)_lag6_r6_mean,1.9276905059814453
PT08.S3(NOx)_lag12_r24_std,1.924613356590271
PT08.S5(O3)_lag6_r3_mean,1.9220985174179077
C6H6(GT)_lag3_r6_mean,1.921243667602539
PT08.S5(O3)_lag6_r24_std,1.9171584844589233
PT08.S2(NMHC)_lag3_r12_mean,1.916436791419983
